transaction_id,customer_id,persona,date,hour,branch,channel,items,num_items,amount_bhd,payment_method,loyalty_member
TXN122955,CUST0078,Daily Regular,2024-06-03,11,Adliya,Talabat,Cortado + Cheesecake,2,4.4,Card,True
TXN146542,CUST0268,Frequent,2024-06-03,14,Adliya,Dine-in,Spanish Latte + Flat White,2,4.0,Apple Pay,False
TXN103411,CUST0011,Daily Regular,2024-06-03,8,Muharraq,Takeaway,Flat White + Flat White,2,3.8,Benefit Pay,True
TXN116072,CUST0053,Daily Regular,2024-06-03,17,Seef,Dine-in,Espresso + Croissant,2,2.7,Card,False
TXN113563,CUST0044,Daily Regular,2024-06-03,20,Seef,Takeaway,Flat White + Cappuccino,2,3.7,Benefit Pay,False
TXN118675,CUST0063,Daily Regular,2024-06-03,8,Muharraq,Talabat,Iced Latte + Karak Tea,2,2.8,Card,True
TXN133199,CUST0115,Daily Regular,2024-06-03,20,Seef,Dine-in,Matcha Latte + Halloumi Sandwich,2,5.7,Cash,True
TXN121954,CUST0075,Daily Regular,2024-06-03,16,Seef,Takeaway,Latte + Croissant,2,3.3,Card,True
TXN148161,CUST0284,Frequent,2024-06-03,11,Riffa,Dine-in,Americano + Spanish Latte + Iced Latte,3,5.5,Card,True
TXN113329,CUST0044,Daily Regular,2024-06-03,13,Adliya,Dine-in,Latte + Spanish Latte,2,3.9,Benefit Pay,False
TXN111583,CUST0038,Daily Regular,2024-06-03,16,Muharraq,Takeaway,Cortado,1,1.6,Benefit Pay,True
TXN114624,CUST0048,Daily Regular,2024-06-03,8,Adliya,Takeaway,Cortado + Matcha Latte,2,4.1,Apple Pay,True
TXN103680,CUST0012,Daily Regular,2024-06-03,10,Muharraq,Takeaway,Latte + Cold Brew,2,4.0,Benefit Pay,True
TXN142194,CUST0215,Frequent,2024-06-03,12,Adliya,Dine-in,Spanish Latte,1,2.1,Benefit Pay,True
TXN153215,CUST0411,Weekend Visitor,2024-06-03,11,Muharraq,Dine-in,Espresso + Karak Tea + Cortado + Croissant,4,5.1,Apple Pay,False
TXN101758,CUST0006,Daily Regular,2024-06-03,7,Muharraq,Talabat,Matcha Latte,1,2.5,Cash,True
TXN157677,CUST0742,One-Timer,2024-06-03,10,Muharraq,Dine-in,Flat White + Cappuccino,2,3.7,Apple Pay,False
TXN115341,CUST0050,Daily Regular,2024-06-03,11,Seef,Dine-in,Iced Latte + Matcha Latte,2,4.5,Card,True
TXN115265,CUST0050,Daily Regular,2024-06-03,9,Muharraq,Dine-in,Cold Brew + Halloumi Sandwich,2,5.4,Benefit Pay,True
TXN106948,CUST0024,Daily Regular,2024-06-03,16,Adliya,Dine-in,Iced Latte + Cheesecake,2,4.8,Apple Pay,True
TXN150941,CUST0343,Weekend Visitor,2024-06-03,10,Muharraq,Dine-in,Latte + Iced Latte + Cold Brew + Cold Brew,4,8.2,Benefit Pay,False
TXN142361,CUST0217,Frequent,2024-06-03,14,Riffa,Talabat,Matcha Latte + Americano,2,3.9,Apple Pay,True
TXN113258,CUST0043,Daily Regular,2024-06-03,11,Adliya,Takeaway,Flat White + Karak Tea,2,2.7,Apple Pay,True
TXN111449,CUST0038,Daily Regular,2024-06-03,18,Muharraq,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN119953,CUST0068,Daily Regular,2024-06-03,14,Adliya,Dine-in,Matcha Latte + Espresso,2,3.7,Cash,True
TXN139715,CUST0182,Frequent,2024-06-03,8,Adliya,Talabat,Cappuccino + Flat White + Flat White,3,5.6,Apple Pay,True
TXN151446,CUST0359,Weekend Visitor,2024-06-03,8,Seef,Jahez,Cappuccino + Croissant + Cortado + Flat White,4,6.8,Apple Pay,False
TXN132054,CUST0111,Daily Regular,2024-06-03,14,Seef,Dine-in,Cortado + Cold Brew,2,3.8,Benefit Pay,False
TXN120173,CUST0069,Daily Regular,2024-06-03,17,Muharraq,Jahez,Espresso,1,1.2,Benefit Pay,True
TXN142468,CUST0218,Frequent,2024-06-03,19,Riffa,Dine-in,Spanish Latte,1,2.1,Benefit Pay,True
TXN106918,CUST0024,Daily Regular,2024-06-03,21,Adliya,Talabat,Matcha Latte + Matcha Latte,2,5.0,Benefit Pay,True
TXN135766,CUST0133,Frequent,2024-06-03,7,Riffa,Takeaway,Latte + Latte + Cheesecake,3,6.4,Benefit Pay,True
TXN146447,CUST0266,Frequent,2024-06-03,18,Riffa,Talabat,Flat White + Cortado + Cappuccino,3,5.3,Apple Pay,True
TXN135165,CUST0126,Frequent,2024-06-03,8,Adliya,Takeaway,Latte,1,1.8,Benefit Pay,True
TXN148654,CUST0291,Frequent,2024-06-03,9,Seef,Takeaway,Cold Brew,1,2.2,Card,False
TXN100303,CUST0001,Daily Regular,2024-06-03,7,Seef,Talabat,Cappuccino + Flat White,2,3.7,Card,True
TXN134983,CUST0124,Frequent,2024-06-03,10,Seef,Talabat,Cold Brew + Matcha Latte + Americano,3,6.1,Apple Pay,True
TXN102986,CUST0010,Daily Regular,2024-06-03,16,Seef,Takeaway,Flat White,1,1.9,Benefit Pay,True
TXN108151,CUST0027,Daily Regular,2024-06-03,9,Adliya,Dine-in,Iced Latte,1,2.0,Benefit Pay,False
TXN125165,CUST0087,Daily Regular,2024-06-03,15,Adliya,Dine-in,Cold Brew + Karak Tea,2,3.0,Card,True
TXN136614,CUST0143,Frequent,2024-06-03,7,Adliya,Dine-in,Spanish Latte + Cold Brew + Cortado,3,5.9,Card,False
TXN101585,CUST0006,Daily Regular,2024-06-03,8,Muharraq,Takeaway,Spanish Latte,1,2.1,Apple Pay,True
TXN155772,CUST0489,Weekend Visitor,2024-06-03,8,Adliya,Takeaway,Cortado + Matcha Latte + Latte,3,5.9,Benefit Pay,False
TXN155776,CUST0489,Weekend Visitor,2024-06-03,10,Adliya,Jahez,Cappuccino + Spanish Latte,2,3.9,Benefit Pay,False
TXN118287,CUST0062,Daily Regular,2024-06-03,10,Adliya,Takeaway,Cortado + Cold Brew,2,3.8,Benefit Pay,True
TXN149604,CUST0302,Weekend Visitor,2024-06-03,16,Muharraq,Dine-in,Cappuccino + Cheesecake + Date Cake + Flat White,4,8.7,Card,False
TXN136675,CUST0144,Frequent,2024-06-03,13,Muharraq,Dine-in,Iced Latte + Americano + Latte,3,5.2,Benefit Pay,False
TXN104541,CUST0016,Daily Regular,2024-06-03,12,Muharraq,Talabat,Iced Latte,1,2.0,Card,False
TXN112571,CUST0041,Daily Regular,2024-06-03,21,Muharraq,Talabat,Cortado,1,1.6,Benefit Pay,True
TXN101565,CUST0006,Daily Regular,2024-06-03,9,Muharraq,Dine-in,Americano + Flat White,2,3.3,Apple Pay,True
TXN134955,CUST0124,Frequent,2024-06-03,19,Adliya,Takeaway,Iced Latte + Cortado + Latte,3,5.4,Benefit Pay,True
TXN131545,CUST0110,Daily Regular,2024-06-03,18,Adliya,Dine-in,Americano + Spanish Latte,2,3.5,Benefit Pay,True
TXN102127,CUST0008,Daily Regular,2024-06-03,8,Seef,Dine-in,Latte + Iced Latte,2,3.8,Cash,True
TXN112578,CUST0041,Daily Regular,2024-06-03,8,Muharraq,Dine-in,Espresso + Cold Brew,2,3.4,Benefit Pay,True
TXN145307,CUST0251,Frequent,2024-06-03,20,Adliya,Takeaway,Spanish Latte,1,2.1,Benefit Pay,True
TXN111210,CUST0037,Daily Regular,2024-06-03,9,Seef,Takeaway,Latte + Cappuccino,2,3.6,Apple Pay,False
TXN120614,CUST0070,Daily Regular,2024-06-03,8,Muharraq,Dine-in,Espresso + Cappuccino,2,3.0,Card,True
TXN112699,CUST0042,Daily Regular,2024-06-03,12,Seef,Takeaway,Cappuccino,1,1.8,Apple Pay,True
TXN125444,CUST0088,Daily Regular,2024-06-03,10,Muharraq,Dine-in,Iced Latte + Halloumi Sandwich,2,5.2,Card,True
TXN144921,CUST0247,Frequent,2024-06-03,13,Seef,Takeaway,Flat White + Cheesecake + Americano,3,6.1,Benefit Pay,True
TXN149724,CUST0307,Weekend Visitor,2024-06-03,8,Adliya,Takeaway,Latte + Latte + Espresso + Avocado Toast,4,8.3,Benefit Pay,True
TXN156962,CUST0618,Occasional,2024-06-03,18,Adliya,Jahez,Flat White + Espresso,2,3.1,Apple Pay,False
TXN107921,CUST0027,Daily Regular,2024-06-04,17,Riffa,Takeaway,Iced Latte + Flat White,2,3.9,Apple Pay,False
TXN123389,CUST0080,Daily Regular,2024-06-04,12,Adliya,Takeaway,Iced Latte + Cheesecake,2,4.8,Benefit Pay,True
TXN109960,CUST0033,Daily Regular,2024-06-04,17,Seef,Dine-in,Espresso + Americano,2,2.6,Apple Pay,True
TXN101252,CUST0005,Daily Regular,2024-06-04,17,Adliya,Dine-in,Cappuccino,1,1.8,Benefit Pay,True
TXN109937,CUST0033,Daily Regular,2024-06-04,18,Seef,Takeaway,Flat White,1,1.9,Card,True
TXN145467,CUST0254,Frequent,2024-06-04,16,Seef,Takeaway,Cappuccino,1,1.8,Benefit Pay,True
TXN132131,CUST0112,Daily Regular,2024-06-04,16,Muharraq,Takeaway,Latte,1,1.8,Benefit Pay,True
TXN120097,CUST0068,Daily Regular,2024-06-04,8,Riffa,Takeaway,Latte + Flat White,2,3.7,Apple Pay,True
TXN109462,CUST0032,Daily Regular,2024-06-04,7,Riffa,Takeaway,Spanish Latte,1,2.1,Apple Pay,True
TXN145475,CUST0254,Frequent,2024-06-04,11,Riffa,Talabat,Spanish Latte + Cappuccino + Croissant,3,5.4,Benefit Pay,True
TXN155126,CUST0469,Weekend Visitor,2024-06-04,11,Adliya,Takeaway,Americano + Croissant + Americano,3,4.3,Apple Pay,True
TXN105988,CUST0021,Daily Regular,2024-06-04,11,Seef,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN148688,CUST0291,Frequent,2024-06-04,11,Seef,Dine-in,Latte + Halloumi Sandwich + Spanish Latte,3,7.1,Card,False
TXN116739,CUST0056,Daily Regular,2024-06-04,9,Muharraq,Dine-in,Cold Brew,1,2.2,Apple Pay,True
TXN107962,CUST0027,Daily Regular,2024-06-04,8,Seef,Dine-in,Matcha Latte,1,2.5,Benefit Pay,False
TXN116671,CUST0056,Daily Regular,2024-06-04,9,Muharraq,Dine-in,Espresso + Americano,2,2.6,Apple Pay,True
TXN116378,CUST0054,Daily Regular,2024-06-04,16,Muharraq,Dine-in,Iced Latte,1,2.0,Card,False
TXN106822,CUST0023,Daily Regular,2024-06-04,14,Muharraq,Dine-in,Spanish Latte + Latte,2,3.9,Benefit Pay,True
TXN135268,CUST0127,Frequent,2024-06-04,16,Adliya,Dine-in,Matcha Latte + Spanish Latte,2,4.6,Benefit Pay,True
TXN127728,CUST0097,Daily Regular,2024-06-04,17,Seef,Takeaway,Cappuccino + Iced Latte,2,3.8,Card,True
TXN110889,CUST0036,Daily Regular,2024-06-04,17,Seef,Jahez,Spanish Latte,1,2.1,Apple Pay,True
TXN120403,CUST0069,Daily Regular,2024-06-04,9,Muharraq,Jahez,Cappuccino,1,1.8,Card,True
TXN115027,CUST0049,Daily Regular,2024-06-04,8,Riffa,Jahez,Cortado + Latte,2,3.4,Apple Pay,True
TXN120018,CUST0068,Daily Regular,2024-06-04,11,Riffa,Dine-in,Latte,1,1.8,Card,True
TXN123280,CUST0080,Daily Regular,2024-06-04,9,Adliya,Talabat,Flat White + Espresso,2,3.1,Cash,True
TXN130051,CUST0105,Daily Regular,2024-06-04,14,Adliya,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN132171,CUST0112,Daily Regular,2024-06-04,11,Muharraq,Dine-in,Cold Brew + Halloumi Sandwich,2,5.4,Cash,True
TXN144897,CUST0246,Frequent,2024-06-04,9,Seef,Dine-in,Matcha Latte + Date Cake + Cappuccino,3,6.5,Card,True
TXN108383,CUST0028,Daily Regular,2024-06-04,13,Riffa,Talabat,Iced Latte + Cortado,2,3.6,Benefit Pay,True
TXN105809,CUST0020,Daily Regular,2024-06-04,18,Seef,Talabat,Americano + Date Cake,2,3.6,Benefit Pay,True
TXN151834,CUST0370,Weekend Visitor,2024-06-04,10,Seef,Talabat,Americano + Karak Tea,2,2.2,Card,True
TXN112304,CUST0040,Daily Regular,2024-06-04,12,Seef,Takeaway,Latte,1,1.8,Benefit Pay,True
TXN132918,CUST0114,Daily Regular,2024-06-04,12,Seef,Takeaway,Espresso + Croissant,2,2.7,Card,True
TXN123272,CUST0080,Daily Regular,2024-06-04,10,Adliya,Dine-in,Espresso,1,1.2,Card,True
TXN138421,CUST0165,Frequent,2024-06-04,17,Riffa,Takeaway,Cortado,1,1.6,Benefit Pay,True
TXN131766,CUST0111,Daily Regular,2024-06-04,12,Seef,Jahez,Spanish Latte + Cold Brew,2,4.3,Card,False
TXN146666,CUST0269,Frequent,2024-06-04,21,Muharraq,Dine-in,Latte + Flat White,2,3.7,Benefit Pay,True
TXN146678,CUST0269,Frequent,2024-06-04,10,Muharraq,Dine-in,Cold Brew,1,2.2,Apple Pay,True
TXN126819,CUST0093,Daily Regular,2024-06-04,9,Muharraq,Dine-in,Cold Brew,1,2.2,Apple Pay,True
TXN137868,CUST0158,Frequent,2024-06-04,13,Muharraq,Dine-in,Flat White + Matcha Latte + Date Cake,3,6.6,Apple Pay,True
TXN121280,CUST0073,Daily Regular,2024-06-04,20,Riffa,Jahez,Matcha Latte + Cappuccino,2,4.3,Card,True
TXN136990,CUST0146,Frequent,2024-06-04,12,Adliya,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN151509,CUST0360,Weekend Visitor,2024-06-04,10,Muharraq,Jahez,Latte + Cortado + Spanish Latte,3,5.5,Apple Pay,False
TXN156855,CUST0604,Occasional,2024-06-04,20,Seef,Jahez,Matcha Latte + Spanish Latte,2,4.6,Benefit Pay,False
TXN121250,CUST0073,Daily Regular,2024-06-04,21,Riffa,Dine-in,Iced Latte,1,2.0,Card,True
TXN136973,CUST0146,Frequent,2024-06-04,11,Adliya,Dine-in,Espresso,1,1.2,Apple Pay,True
TXN101755,CUST0006,Daily Regular,2024-06-04,11,Muharraq,Dine-in,Iced Latte + Avocado Toast,2,5.5,Cash,True
TXN136963,CUST0146,Frequent,2024-06-04,16,Adliya,Talabat,Latte + Iced Latte + Latte,3,5.6,Cash,True
TXN155739,CUST0488,Weekend Visitor,2024-06-04,10,Muharraq,Jahez,Espresso + Americano,2,2.6,Apple Pay,False
TXN103311,CUST0011,Daily Regular,2024-06-04,14,Muharraq,Takeaway,Cold Brew,1,2.2,Card,True
TXN145598,CUST0256,Frequent,2024-06-04,9,Muharraq,Takeaway,Iced Latte,1,2.0,Apple Pay,True
TXN100636,CUST0003,Daily Regular,2024-06-04,12,Muharraq,Takeaway,Spanish Latte,1,2.1,Benefit Pay,True
TXN105875,CUST0020,Daily Regular,2024-06-04,13,Seef,Talabat,Iced Latte,1,2.0,Benefit Pay,True
TXN112946,CUST0042,Daily Regular,2024-06-04,11,Seef,Jahez,Cold Brew + Cheesecake,2,5.0,Benefit Pay,True
TXN106568,CUST0023,Daily Regular,2024-06-04,12,Muharraq,Dine-in,Spanish Latte,1,2.1,Card,True
TXN153058,CUST0407,Weekend Visitor,2024-06-04,8,Muharraq,Dine-in,Americano + Date Cake,2,3.6,Benefit Pay,False
TXN139256,CUST0175,Frequent,2024-06-04,12,Seef,Dine-in,Espresso,1,1.2,Card,False
TXN111062,CUST0037,Daily Regular,2024-06-04,7,Riffa,Takeaway,Cappuccino,1,1.8,Benefit Pay,False
TXN130747,CUST0108,Daily Regular,2024-06-04,14,Seef,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN130753,CUST0108,Daily Regular,2024-06-04,21,Adliya,Takeaway,Matcha Latte + Cold Brew,2,4.7,Benefit Pay,True
TXN146273,CUST0264,Frequent,2024-06-04,11,Riffa,Takeaway,Latte,1,1.8,Apple Pay,True
TXN143187,CUST0226,Frequent,2024-06-04,8,Adliya,Takeaway,Flat White + Avocado Toast,2,5.4,Card,False
TXN111505,CUST0038,Daily Regular,2024-06-04,8,Muharraq,Talabat,Spanish Latte + Halloumi Sandwich,2,5.3,Apple Pay,True
TXN117083,CUST0058,Daily Regular,2024-06-04,13,Seef,Jahez,Spanish Latte,1,2.1,Card,True
TXN101508,CUST0006,Daily Regular,2024-06-04,13,Muharraq,Talabat,Spanish Latte,1,2.1,Apple Pay,True
TXN110089,CUST0033,Daily Regular,2024-06-04,16,Seef,Jahez,Flat White + Espresso,2,3.1,Apple Pay,True
TXN121450,CUST0073,Daily Regular,2024-06-04,12,Riffa,Dine-in,Cortado,1,1.6,Benefit Pay,True
TXN130325,CUST0106,Daily Regular,2024-06-04,10,Adliya,Dine-in,Latte + Avocado Toast,2,5.3,Apple Pay,True
TXN135198,CUST0126,Frequent,2024-06-04,11,Adliya,Takeaway,Cortado + Cortado + Iced Latte,3,5.2,Benefit Pay,True
TXN113007,CUST0042,Daily Regular,2024-06-04,9,Seef,Takeaway,Iced Latte + Date Cake,2,4.2,Benefit Pay,True
TXN157704,CUST0761,One-Timer,2024-06-04,17,Riffa,Takeaway,Spanish Latte,1,2.1,Benefit Pay,False
TXN146497,CUST0267,Frequent,2024-06-04,17,Adliya,Dine-in,Flat White,1,1.9,Card,False
TXN112347,CUST0041,Daily Regular,2024-06-04,19,Muharraq,Dine-in,Flat White + Matcha Latte,2,4.4,Card,True
TXN100570,CUST0002,Daily Regular,2024-06-04,13,Seef,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN111011,CUST0037,Daily Regular,2024-06-04,11,Riffa,Talabat,Spanish Latte + Matcha Latte,2,4.6,Card,False
TXN139888,CUST0184,Frequent,2024-06-04,15,Seef,Jahez,Cappuccino,1,1.8,Apple Pay,False
TXN148882,CUST0294,Frequent,2024-06-04,12,Riffa,Takeaway,Cortado + Iced Latte,2,3.6,Benefit Pay,True
TXN109533,CUST0032,Daily Regular,2024-06-04,18,Riffa,Talabat,Iced Latte + Cold Brew,2,4.2,Benefit Pay,True
TXN120441,CUST0069,Daily Regular,2024-06-04,19,Adliya,Dine-in,Cortado,1,1.6,Benefit Pay,True
TXN149569,CUST0301,Weekend Visitor,2024-06-04,8,Adliya,Dine-in,Spanish Latte + Espresso + Halloumi Sandwich,3,6.5,Benefit Pay,False
TXN145509,CUST0255,Frequent,2024-06-04,20,Riffa,Takeaway,Cold Brew + Espresso,2,3.4,Cash,False
TXN155316,CUST0474,Weekend Visitor,2024-06-04,12,Muharraq,Dine-in,Cortado + Croissant + Cold Brew + Halloumi Sandwich,4,8.5,Card,True
TXN136999,CUST0147,Frequent,2024-06-04,7,Muharraq,Dine-in,Cold Brew,1,2.2,Card,True
TXN145523,CUST0255,Frequent,2024-06-04,9,Riffa,Dine-in,Cortado + Americano + Spanish Latte,3,5.1,Benefit Pay,False
TXN139705,CUST0182,Frequent,2024-06-04,8,Adliya,Takeaway,Matcha Latte + Iced Latte,2,4.5,Apple Pay,True
TXN102187,CUST0008,Daily Regular,2024-06-04,14,Seef,Talabat,Spanish Latte,1,2.1,Benefit Pay,True
TXN102824,CUST0010,Daily Regular,2024-06-04,11,Seef,Takeaway,Espresso + Latte,2,3.0,Apple Pay,True
TXN135000,CUST0124,Frequent,2024-06-04,9,Adliya,Takeaway,Latte + Cortado,2,3.4,Cash,True
TXN118176,CUST0062,Daily Regular,2024-06-04,13,Adliya,Takeaway,Espresso,1,1.2,Apple Pay,True
TXN129820,CUST0105,Daily Regular,2024-06-04,9,Adliya,Takeaway,Flat White,1,1.9,Benefit Pay,True
TXN101038,CUST0004,Daily Regular,2024-06-04,9,Adliya,Talabat,Matcha Latte + Americano,2,3.9,Card,False
TXN133385,CUST0116,Daily Regular,2024-06-04,8,Adliya,Dine-in,Cold Brew + Spanish Latte,2,4.3,Apple Pay,False
TXN136419,CUST0141,Frequent,2024-06-04,18,Seef,Talabat,Espresso + Americano,2,2.6,Apple Pay,True
TXN106110,CUST0021,Daily Regular,2024-06-04,7,Seef,Takeaway,Spanish Latte,1,2.1,Benefit Pay,True
TXN100441,CUST0002,Daily Regular,2024-06-04,16,Seef,Takeaway,Americano + Cortado,2,3.0,Cash,True
TXN138773,CUST0169,Frequent,2024-06-04,13,Seef,Talabat,Americano,1,1.4,Benefit Pay,True
TXN124399,CUST0085,Daily Regular,2024-06-04,14,Riffa,Talabat,Americano + Avocado Toast,2,4.9,Card,True
TXN122050,CUST0076,Daily Regular,2024-06-04,7,Muharraq,Dine-in,Iced Latte,1,2.0,Benefit Pay,True
TXN122648,CUST0078,Daily Regular,2024-06-04,10,Muharraq,Dine-in,Iced Latte + Croissant,2,3.5,Card,True
TXN107355,CUST0025,Daily Regular,2024-06-04,18,Muharraq,Takeaway,Americano,1,1.4,Apple Pay,True
TXN147435,CUST0277,Frequent,2024-06-04,12,Riffa,Takeaway,Spanish Latte + Cold Brew + Espresso,3,5.5,Apple Pay,True
TXN129561,CUST0104,Daily Regular,2024-06-04,9,Adliya,Dine-in,Flat White,1,1.9,Benefit Pay,False
TXN129565,CUST0104,Daily Regular,2024-06-04,13,Adliya,Takeaway,Espresso + Flat White,2,3.1,Cash,False
TXN140660,CUST0195,Frequent,2024-06-04,12,Riffa,Takeaway,Flat White + Americano,2,3.3,Apple Pay,True
TXN133623,CUST0116,Daily Regular,2024-06-04,8,Seef,Takeaway,Americano + Cappuccino,2,3.2,Benefit Pay,False
TXN154102,CUST0440,Weekend Visitor,2024-06-04,7,Seef,Takeaway,Espresso + Americano + Cold Brew + Espresso,4,6.0,Benefit Pay,True
TXN150481,CUST0329,Weekend Visitor,2024-06-04,16,Seef,Dine-in,Iced Latte + Cappuccino,2,3.8,Benefit Pay,False
TXN131598,CUST0110,Daily Regular,2024-06-04,13,Adliya,Dine-in,Cold Brew,1,2.2,Benefit Pay,True
TXN115904,CUST0053,Daily Regular,2024-06-04,8,Seef,Takeaway,Americano,1,1.4,Benefit Pay,False
TXN154267,CUST0444,Weekend Visitor,2024-06-04,12,Muharraq,Dine-in,Flat White + Cold Brew,2,4.1,Card,False
TXN149535,CUST0301,Weekend Visitor,2024-06-04,10,Riffa,Dine-in,Spanish Latte + Date Cake,2,4.3,Cash,False
TXN107094,CUST0024,Daily Regular,2024-06-04,8,Adliya,Takeaway,Iced Latte + Matcha Latte,2,4.5,Card,True
TXN110703,CUST0036,Daily Regular,2024-06-04,12,Riffa,Dine-in,Americano + Iced Latte,2,3.4,Benefit Pay,True
TXN147869,CUST0281,Frequent,2024-06-04,19,Adliya,Takeaway,Cappuccino + Croissant + Cappuccino,3,5.1,Benefit Pay,True
TXN124469,CUST0085,Daily Regular,2024-06-04,13,Seef,Dine-in,Spanish Latte,1,2.1,Benefit Pay,True
TXN128979,CUST0102,Daily Regular,2024-06-04,18,Riffa,Dine-in,Latte,1,1.8,Benefit Pay,False
TXN124981,CUST0087,Daily Regular,2024-06-04,17,Adliya,Dine-in,Espresso,1,1.2,Benefit Pay,True
TXN140901,CUST0198,Frequent,2024-06-04,19,Seef,Takeaway,Matcha Latte + Flat White + Cappuccino,3,6.2,Apple Pay,True
TXN100651,CUST0003,Daily Regular,2024-06-04,16,Muharraq,Takeaway,Matcha Latte + Halloumi Sandwich,2,5.7,Card,True
TXN119711,CUST0067,Daily Regular,2024-06-04,14,Seef,Dine-in,Cold Brew,1,2.2,Apple Pay,True
TXN141504,CUST0206,Frequent,2024-06-04,7,Seef,Takeaway,Cortado + Cold Brew + Avocado Toast,3,7.3,Card,False
TXN141551,CUST0206,Frequent,2024-06-04,11,Seef,Dine-in,Americano + Cortado,2,3.0,Benefit Pay,False
TXN132544,CUST0113,Daily Regular,2024-06-04,17,Seef,Dine-in,Matcha Latte + Cheesecake,2,5.3,Benefit Pay,False
TXN111228,CUST0038,Daily Regular,2024-06-04,16,Riffa,Takeaway,Cortado,1,1.6,Card,True
TXN115389,CUST0050,Daily Regular,2024-06-04,15,Seef,Dine-in,Spanish Latte,1,2.1,Card,True
TXN109787,CUST0033,Daily Regular,2024-06-04,7,Seef,Dine-in,Cold Brew,1,2.2,Benefit Pay,True
TXN115837,CUST0052,Daily Regular,2024-06-04,9,Muharraq,Takeaway,Matcha Latte + Avocado Toast,2,6.0,Benefit Pay,True
TXN142185,CUST0215,Frequent,2024-06-04,13,Adliya,Dine-in,Americano + Cappuccino + Date Cake,3,5.4,Card,True
TXN118145,CUST0062,Daily Regular,2024-06-04,14,Muharraq,Dine-in,Flat White,1,1.9,Apple Pay,True
TXN131156,CUST0109,Daily Regular,2024-06-04,13,Muharraq,Takeaway,Matcha Latte + Matcha Latte,2,5.0,Card,True
TXN139199,CUST0175,Frequent,2024-06-04,9,Seef,Talabat,Flat White + Flat White + Cold Brew,3,6.0,Apple Pay,False
TXN105567,CUST0019,Daily Regular,2024-06-04,16,Seef,Dine-in,Cortado + Cappuccino,2,3.4,Benefit Pay,False
TXN101546,CUST0006,Daily Regular,2024-06-04,10,Muharraq,Dine-in,Americano + Flat White,2,3.3,Card,True
TXN111219,CUST0037,Daily Regular,2024-06-04,10,Riffa,Dine-in,Latte,1,1.8,Card,False
TXN145342,CUST0252,Frequent,2024-06-04,16,Riffa,Dine-in,Spanish Latte + Cheesecake,2,4.9,Apple Pay,True
TXN108978,CUST0030,Daily Regular,2024-06-04,17,Adliya,Dine-in,Americano + Espresso,2,2.6,Apple Pay,False
TXN108984,CUST0030,Daily Regular,2024-06-04,18,Adliya,Dine-in,Iced Latte,1,2.0,Apple Pay,False
TXN108774,CUST0029,Daily Regular,2024-06-04,7,Seef,Dine-in,Cortado,1,1.6,Card,True
TXN132723,CUST0113,Daily Regular,2024-06-04,8,Seef,Takeaway,Cortado + Cappuccino,2,3.4,Cash,False
TXN155601,CUST0484,Weekend Visitor,2024-06-04,7,Adliya,Dine-in,Espresso + Cheesecake,2,4.0,Card,True
TXN122161,CUST0076,Daily Regular,2024-06-05,15,Muharraq,Dine-in,Cortado + Karak Tea,2,2.4,Benefit Pay,True
TXN139587,CUST0181,Frequent,2024-06-05,8,Muharraq,Takeaway,Flat White + Flat White + Latte,3,5.6,Cash,True
TXN137505,CUST0154,Frequent,2024-06-05,10,Adliya,Takeaway,Latte + Matcha Latte + Spanish Latte,3,6.4,Card,True
TXN125569,CUST0088,Daily Regular,2024-06-05,9,Muharraq,Talabat,Cold Brew,1,2.2,Card,True
TXN108666,CUST0029,Daily Regular,2024-06-05,13,Muharraq,Takeaway,Spanish Latte + Date Cake,2,4.3,Benefit Pay,True
TXN105788,CUST0020,Daily Regular,2024-06-05,14,Seef,Takeaway,Spanish Latte + Americano,2,3.5,Apple Pay,True
TXN110375,CUST0034,Daily Regular,2024-06-05,12,Riffa,Takeaway,Cortado,1,1.6,Apple Pay,True
TXN139556,CUST0180,Frequent,2024-06-05,9,Seef,Jahez,Espresso + Karak Tea + Flat White,3,3.9,Benefit Pay,True
TXN133678,CUST0117,Daily Regular,2024-06-05,7,Adliya,Dine-in,Americano + Spanish Latte,2,3.5,Apple Pay,True
TXN135538,CUST0130,Frequent,2024-06-05,10,Muharraq,Talabat,Americano,1,1.4,Card,True
TXN136572,CUST0142,Frequent,2024-06-05,17,Muharraq,Talabat,Cortado,1,1.6,Apple Pay,True
TXN116335,CUST0054,Daily Regular,2024-06-05,7,Muharraq,Jahez,Espresso,1,1.2,Benefit Pay,False
TXN109995,CUST0033,Daily Regular,2024-06-05,7,Riffa,Dine-in,Matcha Latte + Cappuccino,2,4.3,Card,True
TXN139528,CUST0180,Frequent,2024-06-05,15,Seef,Takeaway,Latte + Iced Latte + Espresso,3,5.0,Cash,True
TXN108720,CUST0029,Daily Regular,2024-06-05,16,Riffa,Jahez,Cappuccino + Cortado,2,3.4,Cash,True
TXN113527,CUST0044,Daily Regular,2024-06-05,21,Adliya,Jahez,Flat White,1,1.9,Apple Pay,False
